-0.7871	3.827178	1

-0.782696	3.73929	1

-0.77782	3.652261	1

-0.772478	3.566176	1

-0.766674	3.481124	1

-0.760415	3.397187	1

-0.753707	3.314451	1

-0.746555	3.232997	1

-0.738969	3.152907	1

-0.730954	3.07426	1

-0.722519	2.997136	1

-0.713673	2.92161	1

-0.704424	2.847759	1

-0.694782	2.775656	1

-0.684756	2.705373	1

-0.674356	2.636981	1

-0.663592	2.570546	1

-0.652476	2.506136	1

-0.641018	2.443815	1

-0.629229	2.383646	1

-0.617123	2.325687	1

-0.60471	2.269997	1

-0.592003	2.216632	1

-0.579014	2.165644	1

-0.565757	2.117085	1

-0.552245	2.071003	1

-0.538492	2.027444	1

-0.52451	1.986451	1

-0.510315	1.948066	1

-0.495919	1.912326	1

-0.481338	1.879267	1

-0.466586	1.848923	1

-0.451678	1.821324	1

-0.436629	1.796496	1

-0.421453	1.774466	1

-0.406166	1.755254	1

-0.390784	1.73888	1

-0.37532	1.72536	1

-0.359792	1.714709	1

-0.344213	1.706935	1

-0.328601	1.702048	1

-0.31297	1.700052	1

-0.297336	1.700949	1

-0.281715	1.704738	1

-0.266122	1.711416	1

-0.250572	1.720975	1

-0.235082	1.733407	1

-0.219667	1.748698	1

-0.204342	1.766834	1

-0.189122	1.787796	1

-0.174023	1.811564	1

-0.15906	1.838113	1

-0.144247	1.867418	1

-0.129599	1.899449	1

-0.115131	1.934174	1

-0.100858	1.971559	1

-0.086794	2.011566	1

-0.072952	2.054155	1

-0.059347	2.099284	1

-0.045991	2.146907	1

-0.032899	2.196978	1

-0.020084	2.249447	1

-0.007558	2.30426	1

0.004667	2.361363	1

0.016578	2.4207	1

0.028162	2.482211	1

0.03941	2.545835	1

0.050309	2.611508	1

0.060848	2.679164	1

0.071018	2.748737	1

0.080807	2.820157	1

0.090206	2.893353	1

0.099207	2.968251	1

0.107799	3.044777	1

0.115974	3.122854	1

0.123724	3.202405	1

0.131042	3.283351	1

0.137919	3.36561	1

0.14435	3.4491	1

0.150327	3.533739	1

0.155845	3.619441	1

0.160899	3.706121	1

0.165482	3.793694	1

0.169592	3.88207	1

0.173223	3.971163	1

0.176371	4.060883	1

0.179035	4.151142	1

0.181211	4.241847	1

0.182896	4.33291	1

0.18409	4.42424	1

0.184791	4.515745	1

0.184998	4.607334	1

4.6	0.99	2

4.598045	1.019686	2

4.592181	1.049343	2

4.582414	1.078941	2

4.568754	1.10845	2

4.551214	1.13784	2

4.529812	1.167083	2

4.50457	1.19615	2

4.475512	1.225011	2

4.442668	1.253637	2

4.40607	1.282001	2

4.365755	1.310073	2

4.321762	1.337825	2

4.274137	1.365231	2

4.222926	1.392263	2

4.168181	1.418893	2

4.109955	1.445095	2

4.048308	1.470843	2

3.983301	1.496112	2

3.914998	1.520875	2

3.843468	1.545109	2

3.768781	1.56879	2

3.691014	1.591892	2

3.610242	1.614395	2

3.526548	1.636274	2

3.440013	1.657509	2

3.350725	1.678078	2

3.258773	1.69796	2

3.164248	1.717136	2

3.067244	1.735587	2

2.967859	1.753293	2

2.866192	1.770239	2

2.762344	1.786406	2

2.656418	1.801778	2

2.54852	1.816341	2

2.438759	1.830079	2

2.327243	1.842979	2

2.214083	1.855028	2

2.099393	1.866215	2

1.983287	1.876527	2

1.865881	1.885954	2

1.747292	1.894488	2

1.627638	1.90212	2

1.507039	1.908841	2

1.385614	1.914646	2

1.263486	1.919528	2

1.140775	1.923484	2

1.017605	1.926507	2

0.894098	1.928597	2

0.770378	1.92975	2

0.646567	1.929966	2

0.52279	1.929244	2

0.399169	1.927585	2

0.275829	1.92499	2

0.152892	1.921463	2

0.030481	1.917007	2

-0.091283	1.911625	2

-0.212276	1.905325	2

-0.33238	1.898111	2

-0.451474	1.889991	2

-0.569439	1.880973	2

-0.686157	1.871067	2

-0.801513	1.860281	2

-0.91539	1.848628	2

-1.027676	1.836118	2

-1.138259	1.822763	2

-1.247027	1.808578	2

-1.353873	1.793576	2

-1.45869	1.777773	2

-1.561373	1.761183	2

-1.66182	1.743825	2

-1.759931	1.725714	2

-1.855608	1.706869	2

-1.948755	1.687309	2

-2.03928	1.667054	2

-2.127092	1.646123	2

-2.212104	1.624537	2

-2.29423	1.602319	2

-2.373389	1.579489	2

-2.449502	1.556072	2

-2.522493	1.532089	2

-2.592289	1.507566	2

-2.65882	1.482527	2

-2.722021	1.456996	2

-2.781828	1.431	2

-2.838181	1.404563	2

-2.891024	1.377713	2

-2.940305	1.350476	2

-2.985974	1.322879	2

-3.027985	1.294951	2

-3.066298	1.266718	2

-3.100873	1.238209	2

-3.131677	1.209452	2

-3.158677	1.180477	2

-3.181848	1.151311	2

-3.201167	1.121985	2

-3.216613	1.092527	2

-3.228172	1.062966	2

-3.235833	1.033333	2

-3.239586	1.003657	2

-3.23943	0.973967	2

-3.235363	0.944292	2

-3.22739	0.914664	2

-3.215519	0.885111	2

-3.199762	0.855662	2

-3.180135	0.826347	2

-3.156656	0.797196	2

-3.12935	0.768237	2

-3.098243	0.739499	2

-3.063368	0.711011	2

-3.024757	0.682802	2

-2.982451	0.654899	2

-2.936491	0.62733	2

-2.886924	0.600123	2

-2.833797	0.573305	2

-2.777166	0.546902	2

-2.717085	0.520942	2

-2.653615	0.49545	2

-2.58682	0.470451	2

-2.516765	0.44597	2

-2.443522	0.422032	2

-2.367162	0.398661	2

-2.287763	0.37588	2

-2.205402	0.353711	2

-2.120163	0.332177	2

-2.032131	0.311299	2

-1.941393	0.291099	2

-1.84804	0.271595	2

-1.752164	0.252809	2

-1.653863	0.234758	2

-1.553233	0.21746	2

-1.450375	0.200933	2

-1.345392	0.185193	2

-1.238388	0.170256	2

-1.12947	0.156137	2

-1.018747	0.14285	2

-0.90633	0.130407	2

-0.79233	0.118823	2

-0.676861	0.108107	2

-0.560038	0.098272	2

-0.441979	0.089326	2

-0.3228	0.081278	2

-0.20262	0.074137	2

-0.08156	0.06791	2

0.040259	0.062602	2

0.162717	0.05822	2

0.285691	0.054768	2

0.409058	0.052248	2

0.532696	0.050664	2

0.656481	0.050017	2

0.780289	0.050308	2

0.903997	0.051536	2

1.027481	0.0537	2

1.150619	0.056799	2

1.273287	0.060828	2

1.395364	0.065785	2

1.516726	0.071663	2

1.637255	0.078458	2

1.756828	0.086162	2

1.875326	0.094768	2

1.992633	0.104267	2

2.10863	0.114649	2

2.223201	0.125905	2

2.336233	0.138023	2

2.447613	0.15099	2

2.557229	0.164795	2

2.664973	0.179423	2

2.770736	0.19486	2

2.874414	0.21109	2

2.975902	0.228096	2

3.0751	0.245864	2

3.171908	0.264373	2

3.266231	0.283606	2

3.357973	0.303544	2

3.447044	0.324167	2

3.533354	0.345454	2

3.616818	0.367384	2

3.697352	0.389936	2

3.774876	0.413085	2

3.849312	0.436811	2

3.920586	0.461088	2

3.988628	0.485893	2

4.053369	0.511201	2

4.114744	0.536987	2

4.172693	0.563224	2

4.227157	0.589887	2

4.278083	0.61695	2

4.325419	0.644384	2

4.369118	0.672164	2

4.409137	0.70026	2

4.445436	0.728646	2

4.477979	0.757292	2

4.506732	0.78617	2

4.531668	0.815252	2

4.552761	0.844508	2

4.56999	0.873909	2

4.583339	0.903426	2

4.592794	0.93303	2

4.598345	0.96269	2

4.599987	0.992377	2

